"Data"       ,"Hora (UTC)" ,"Temp. Ins. (C)" ,"Temp. Max. (C)" ,"Temp. Min. (C)" ,"Umi. Ins. (%)" ,"Umi. Max. (%)" ,"Umi. Min. (%)" ,"Pto Orvalho Ins. (C)" ,"Pto Orvalho Max. (C)" ,"Pto Orvalho Min. (C)" ,"Pressao Ins. (hPa)" ,"Pressao Max. (hPa)" ,"Pressao Min. (hPa)" ,"Vel. Vento (m/s)" ,"Dir. Vento (m/s)" ,"Raj. Vento (m/s)" ,"Radiacao (KJ/m²)" ,"Chuva (mm)"
"20/05/2024" ,"2200"       ,"23.7"           ,"24.3"           ,"23.5"           ,"65.0"          ,"65.0"          ,"63.0"          ,"16.7"                 ,"16.9"                 ,"16.6"                 ,"888.5"              ,"888.5"              ,"888.2"              ,"2.7"              ,"108.0"            ,"5.4"              ,""                 ,"0.0"
"20/05/2024" ,"2300"       ,"22.8"           ,"23.7"           ,"22.7"           ,"69.0"          ,"70.0"          ,"65.0"          ,"16.9"                 ,"17.0"                 ,"16.7"                 ,"889.1"              ,"889.1"              ,"888.5"              ,"2.8"              ,"114.0"            ,"5.4"              ,""                 ,"0.0"
"21/05/2024" ,"0000"       ,"21.9"           ,"22.9"           ,"21.9"           ,"74.0"          ,"74.0"          ,"69.0"          ,"17.0"                 ,"17.0"                 ,"16.8"                 ,"889.5"              ,"889.5"              ,"889.1"              ,"2.0"              ,"116.0"            ,"5.1"              ,""                 ,"0.0"
"21/05/2024" ,"0100"       ,"21.5"           ,"21.9"           ,"21.5"           ,"76.0"          ,"76.0"          ,"74.0"          ,"17.1"                 ,"17.1"                 ,"17.0"                 ,"889.9"              ,"889.9"              ,"889.5"              ,"2.3"              ,"116.0"            ,"5.2"              ,""                 ,"0.0"
"21/05/2024" ,"0200"       ,"21.2"           ,"21.5"           ,"21.1"           ,"77.0"          ,"77.0"          ,"76.0"          ,"17.0"                 ,"17.1"                 ,"16.9"                 ,"889.8"              ,"889.9"              ,"889.8"              ,"2.6"              ,"99.0"             ,"5.1"              ,""                 ,"0.0"
"21/05/2024" ,"0300"       ,"20.5"           ,"21.2"           ,"20.4"           ,"80.0"          ,"80.0"          ,"77.0"          ,"16.9"                 ,"17.0"                 ,"16.8"                 ,"889.9"              ,"889.9"              ,"889.8"              ,"1.9"              ,"100.0"            ,"4.5"              ,""                 ,"0.0"
"21/05/2024" ,"0400"       ,"20.0"           ,"20.7"           ,"19.9"           ,"81.0"          ,"82.0"          ,"79.0"          ,"16.7"                 ,"16.9"                 ,"16.7"                 ,"889.5"              ,"889.9"              ,"889.5"              ,"1.5"              ,"109.0"            ,"3.9"              ,""                 ,"0.0"
"21/05/2024" ,"0500"       ,"17.7"           ,"20.1"           ,"17.5"           ,"92.0"          ,"93.0"          ,"81.0"          ,"16.5"                 ,"16.8"                 ,"16.0"                 ,"889.1"              ,"889.5"              ,"889.1"              ,"1.0"              ,"79.0"             ,"3.0"              ,""                 ,"0.0"
"21/05/2024" ,"0600"       ,"16.9"           ,"18.6"           ,"16.4"           ,"95.0"          ,"95.0"          ,"88.0"          ,"16.1"                 ,"17.1"                 ,"15.4"                 ,"888.8"              ,"889.1"              ,"888.8"              ,"0.7"              ,"164.0"            ,"2.6"              ,""                 ,"0.0"
"21/05/2024" ,"0700"       ,"18.5"           ,"19.0"           ,"16.7"           ,"87.0"          ,"96.0"          ,"85.0"          ,"16.4"                 ,"16.9"                 ,"15.7"                 ,"888.7"              ,"888.8"              ,"888.6"              ,"1.5"              ,"122.0"            ,"3.0"              ,""                 ,"0.0"
"21/05/2024" ,"0800"       ,"19.0"           ,"19.1"           ,"18.3"           ,"84.0"          ,"88.0"          ,"84.0"          ,"16.3"                 ,"16.6"                 ,"16.2"                 ,"888.9"              ,"888.9"              ,"888.6"              ,"2.3"              ,"106.0"            ,"4.1"              ,""                 ,"0.0"
"21/05/2024" ,"0900"       ,"18.8"           ,"19.3"           ,"18.8"           ,"84.0"          ,"84.0"          ,"83.0"          ,"16.0"                 ,"16.3"                 ,"16.0"                 ,"889.2"              ,"889.2"              ,"888.8"              ,"2.4"              ,"117.0"            ,"5.3"              ,""                 ,"0.0"
"21/05/2024" ,"1000"       ,"18.7"           ,"18.8"           ,"18.3"           ,"84.0"          ,"85.0"          ,"84.0"          ,"15.8"                 ,"16.0"                 ,"15.7"                 ,"889.9"              ,"889.9"              ,"889.2"              ,"2.8"              ,"102.0"            ,"5.0"              ,"13.40"            ,"0.0"
"21/05/2024" ,"1100"       ,"20.3"           ,"20.3"           ,"18.7"           ,"77.0"          ,"84.0"          ,"76.0"          ,"16.1"                 ,"16.2"                 ,"15.8"                 ,"890.6"              ,"890.6"              ,"889.9"              ,"2.4"              ,"103.0"            ,"5.3"              ,"536.30"           ,"0.0"
"21/05/2024" ,"1200"       ,"21.5"           ,"21.8"           ,"20.3"           ,"69.0"          ,"77.0"          ,"69.0"          ,"15.7"                 ,"16.1"                 ,"15.5"                 ,"891.3"              ,"891.3"              ,"890.6"              ,"3.5"              ,"97.0"             ,"7.4"              ,"1337.10"          ,"0.0"
"21/05/2024" ,"1300"       ,"23.5"           ,"24.0"           ,"21.5"           ,"61.0"          ,"70.0"          ,"60.0"          ,"15.5"                 ,"16.1"                 ,"15.5"                 ,"891.6"              ,"891.6"              ,"891.3"              ,"3.7"              ,"88.0"             ,"7.7"              ,"2028.60"          ,"0.0"
"21/05/2024" ,"1400"       ,"24.9"           ,"25.1"           ,"23.4"           ,"56.0"          ,"62.0"          ,"55.0"          ,"15.5"                 ,"16.6"                 ,"15.2"                 ,"891.4"              ,"891.6"              ,"891.4"              ,"4.4"              ,"79.0"             ,"8.5"              ,"2557.10"          ,"0.0"
"21/05/2024" ,"1500"       ,"25.8"           ,"26.5"           ,"24.6"           ,"53.0"          ,"56.0"          ,"51.0"          ,"15.5"                 ,"16.0"                 ,"14.9"                 ,"890.9"              ,"891.4"              ,"890.9"              ,"4.4"              ,"81.0"             ,"9.2"              ,"2993.80"          ,"0.0"
"21/05/2024" ,"1600"       ,"26.4"           ,"26.4"           ,"24.1"           ,"49.0"          ,"57.0"          ,"49.0"          ,"14.7"                 ,"15.9"                 ,"14.5"                 ,"890.1"              ,"890.9"              ,"890.1"              ,"4.4"              ,"81.0"             ,"9.4"              ,"2547.90"          ,"0.0"
"21/05/2024" ,"1700"       ,"26.2"           ,"27.0"           ,"24.9"           ,"46.0"          ,"53.0"          ,"45.0"          ,"13.7"                 ,"15.6"                 ,"13.7"                 ,"889.3"              ,"890.1"              ,"889.3"              ,"3.5"              ,"106.0"            ,"8.0"              ,"2594.00"          ,"0.0"
"21/05/2024" ,"1800"       ,"26.5"           ,"27.3"           ,"26.1"           ,"47.0"          ,"48.0"          ,"45.0"          ,"14.2"                 ,"14.9"                 ,"13.5"                 ,"888.7"              ,"889.3"              ,"888.6"              ,"3.0"              ,"90.0"             ,"7.6"              ,"2404.10"          ,"0.0"
"21/05/2024" ,"1900"       ,"26.2"           ,"26.9"           ,"24.8"           ,"47.0"          ,"51.0"          ,"46.0"          ,"14.1"                 ,"15.1"                 ,"13.6"                 ,"888.6"              ,"888.7"              ,"888.6"              ,"2.8"              ,"77.0"             ,"6.6"              ,"1084.80"          ,"0.0"
"21/05/2024" ,"2000"       ,"25.6"           ,"26.3"           ,"24.8"           ,"48.0"          ,"52.0"          ,"47.0"          ,"13.8"                 ,"14.4"                 ,"13.5"                 ,"888.7"              ,"888.7"              ,"888.6"              ,"2.6"              ,"81.0"             ,"6.6"              ,"596.30"           ,"0.0"
"21/05/2024" ,"2100"       ,"23.3"           ,"25.6"           ,"23.3"           ,"55.0"          ,"55.0"          ,"48.0"          ,"13.9"                 ,"14.3"                 ,"13.7"                 ,"889.3"              ,"889.3"              ,"888.7"              ,"2.2"              ,"123.0"            ,"6.2"              ,"177.00"           ,"0.0"
"21/05/2024" ,"2200"       ,"21.9"           ,"23.3"           ,"21.9"           ,"63.0"          ,"63.0"          ,"55.0"          ,"14.5"                 ,"14.7"                 ,"13.8"                 ,"889.6"              ,"889.6"              ,"889.3"              ,"2.0"              ,"120.0"            ,"4.2"              ,""                 ,"0.0"
"21/05/2024" ,"2300"       ,"21.3"           ,"22.0"           ,"21.3"           ,"64.0"          ,"65.0"          ,"63.0"          ,"14.3"                 ,"14.6"                 ,"14.3"                 ,"890.0"              ,"890.0"              ,"889.6"              ,"2.4"              ,"112.0"            ,"5.0"              ,""                 ,"0.0"
"22/05/2024" ,"0000"       ,"20.6"           ,"21.6"           ,"20.5"           ,"67.0"          ,"67.0"          ,"63.0"          ,"14.3"                 ,"14.4"                 ,"14.2"                 ,"890.7"              ,"890.7"              ,"890.0"              ,"2.6"              ,"102.0"            ,"5.3"              ,""                 ,"0.0"
"22/05/2024" ,"0100"       ,"19.9"           ,"20.7"           ,"19.9"           ,"68.0"          ,"70.0"          ,"67.0"          ,"13.8"                 ,"14.3"                 ,"13.8"                 ,"890.8"              ,"890.9"              ,"890.7"              ,"2.9"              ,"114.0"            ,"6.0"              ,""                 ,"0.0"
"22/05/2024" ,"0200"       ,"19.1"           ,"20.1"           ,"19.1"           ,"68.0"          ,"68.0"          ,"65.0"          ,"13.0"                 ,"13.7"                 ,"12.9"                 ,"890.8"              ,"890.9"              ,"890.8"              ,"2.3"              ,"111.0"            ,"6.1"              ,""                 ,"0.0"
"22/05/2024" ,"0300"       ,"18.8"           ,"19.5"           ,"18.8"           ,"66.0"          ,"68.0"          ,"63.0"          ,"12.3"                 ,"12.8"                 ,"12.2"                 ,"890.6"              ,"890.8"              ,"890.6"              ,"2.1"              ,"120.0"            ,"5.7"              ,""                 ,"0.0"
"22/05/2024" ,"0400"       ,"18.9"           ,"18.9"           ,"18.3"           ,"68.0"          ,"70.0"          ,"66.0"          ,"12.8"                 ,"12.9"                 ,"12.4"                 ,"890.3"              ,"890.6"              ,"890.3"              ,"2.2"              ,"110.0"            ,"4.0"              ,""                 ,"0.0"
"22/05/2024" ,"0500"       ,"17.8"           ,"18.9"           ,"17.7"           ,"70.0"          ,"71.0"          ,"68.0"          ,"12.4"                 ,"12.8"                 ,"12.3"                 ,"890.2"              ,"890.3"              ,"890.1"              ,"1.8"              ,"124.0"            ,"4.0"              ,""                 ,"0.0"
"22/05/2024" ,"0600"       ,"17.3"           ,"17.8"           ,"17.2"           ,"73.0"          ,"74.0"          ,"70.0"          ,"12.5"                 ,"12.6"                 ,"12.3"                 ,"890.0"              ,"890.2"              ,"890.0"              ,"1.8"              ,"117.0"            ,"3.1"              ,""                 ,"0.0"
"22/05/2024" ,"0700"       ,"17.6"           ,"17.6"           ,"17.3"           ,"70.0"          ,"73.0"          ,"70.0"          ,"12.1"                 ,"12.5"                 ,"12.1"                 ,"889.7"              ,"890.0"              ,"889.6"              ,"2.0"              ,"120.0"            ,"4.2"              ,""                 ,"0.0"
"22/05/2024" ,"0800"       ,"17.3"           ,"17.7"           ,"17.2"           ,"75.0"          ,"75.0"          ,"70.0"          ,"12.7"                 ,"12.7"                 ,"12.1"                 ,"889.7"              ,"889.7"              ,"889.6"              ,"2.2"              ,"114.0"            ,"4.2"              ,""                 ,"0.0"
"22/05/2024" ,"0900"       ,"16.9"           ,"17.3"           ,"16.9"           ,"76.0"          ,"76.0"          ,"75.0"          ,"12.7"                 ,"12.9"                 ,"12.6"                 ,"890.3"              ,"890.3"              ,"889.7"              ,"2.4"              ,"109.0"            ,"4.9"              ,""                 ,"0.0"
"22/05/2024" ,"1000"       ,"17.1"           ,"17.1"           ,"16.7"           ,"75.0"          ,"77.0"          ,"75.0"          ,"12.7"                 ,"12.9"                 ,"12.6"                 ,"891.0"              ,"891.0"              ,"890.3"              ,"2.7"              ,"111.0"            ,"4.9"              ,"13.50"            ,"0.0"
"22/05/2024" ,"1100"       ,"18.7"           ,"18.8"           ,"17.0"           ,"72.0"          ,"76.0"          ,"71.0"          ,"13.6"                 ,"13.6"                 ,"12.7"                 ,"891.7"              ,"891.7"              ,"891.0"              ,"3.1"              ,"96.0"             ,"6.5"              ,"546.30"           ,"0.0"
